,wb_subclass_label,wb_cluster_label,x,y
278089711810017620253976419026100540434,138_TH Prkcd_Grin2c,2012_TH Prkcd_Grin2c,-61203.85494396288,39458.518926751596
278099704628331425756461415141199549404,138_TH Prkcd_Grin2c,2013_TH Prkcd_Grin2c,-61962.810265390166,39224.03070914745
278109232247427462814556559091224716214,276_Oligo,3914_Oligo,-62286.40469014927,39737.95959848034
278115601721136124166458820198267911659,285_Endo,4017_Endo,-61575.67011621244,40702.7544054347
278129126645290841806416456563213867120,276_Oligo,3915_Oligo,-61571.079059313306,38834.07969746566
278131456962568303138482793603839384902,134_TH PVT_Ntrk1,1937_TH PVT_Ntrk1,-61142.561718254605,39047.87749862851
278134214572084744051760455844190190404,138_TH Prkcd_Grin2c,2009_TH Prkcd_Grin2c,-60981.72446267607,39077.5865627501
278140251550349475493080370917712733466,276_Oligo,3913_Oligo,-61739.5241064141,39549.91021456475
278149130236364980373338138256440784638,128_TH MH_Tac2,1841_TH MH_Tac2,-61287.25352454361,40518.10306028082
27815176733532650917201960198706849767,276_Oligo,3914_Oligo,-61310.89708399492,39593.4773675661
278154144841462176222396488952360395393,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62418.82701892282,39440.750483775744
278155917233388166622691321647385135682,276_Oligo,3914_Oligo,-61996.20015352888,38997.651799445666
278157260209708101127295030761917626297,282_Micro-PVM,3982_Micro-PVM,-59975.451595886516,39533.59528791156
278167725285581104839919645904749776594,279_Astro,3933_Astro,-61597.513463736585,39472.54485521667
278172200044790679788508159189693523224,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62561.47876038769,39615.56456831223
278191537076591546545021042264675160943,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62781.15546863198,39428.62736400917
278197070722215646942779765871712234503,282_Micro-PVM,3982_Micro-PVM,-62166.109472591204,39743.67286063162
278234791098882460585502764496889279996,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62265.643120563735,40212.48246314665
278250359298122841435387767431319218222,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-61840.74253653801,40029.25870253714
278280187638953762930845443519982058458,279_Astro,3932_Astro,-60435.02146830181,39691.96019433158
278289053843272084181170066496238975038,279_Astro,3933_Astro,-60803.78805387048,39393.43136767857
278293854100500966171899632749389106741,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-62754.36730974958,40127.86724129832
27830317370046585119240502980905750751,276_Oligo,3905_Oligo,-61654.54730397057,39743.22325356478
278318202719870547639006259978430520450,134_TH PVT_Ntrk1,1934_TH PVT_Ntrk1,-61159.35109050441,40165.703742532125
278342175386363359719266189977868799251,276_Oligo,3915_Oligo,-59175.44559734101,39514.29247385901
278357757665697956347213496433719883788,254_MY Ccdc172,3767_MY Ccdc172,-60705.86589831603,40444.56456418216
278418498798839250745518574936023800403,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-61397.72029793773,39814.4152709882
278426678361233887164316430994488458471,279_Astro,3949_Astro,-59642.92572703962,40617.082417716396
278448911501666504515980693300008112239,284_SMC-Peri,4003_SMC-Peri,-61904.53712913543,39518.704338105104
278492202627640154387462731363464683784,111_HY/TH Gnb3,1564_HY/TH Gnb3,-58994.91817722808,40318.53152409752
278507922485484566875115034586458206060,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-62367.75906719946,40641.55795400703
278513765521222658276892738309312741431,276_Oligo,3915_Oligo,-60271.385998201156,39597.20525227061
278535830607506160004445675300903522021,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62677.7045556797,39023.9423564115
278545192059867875984550499721657217610,138_TH Prkcd_Grin2c,2013_TH Prkcd_Grin2c,-61960.84876122042,38944.779164360516
278550583099375271278506726764929381932,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-59980.6107337835,40609.42508615368
278575676655686940692097579060445504603,279_Astro,3933_Astro,-60331.46664863772,39333.18545138837
278576781292865494095202699145677717005,138_TH Prkcd_Grin2c,2005_TH Prkcd_Grin2c,-60880.47052262335,38667.095903085894
278598697363208345144956137168673821609,285_Endo,4016_Endo,-60861.72495773008,40579.449175854454
278608932439573189896309922702256762018,279_Astro,3949_Astro,-59355.95260912486,39354.3820652237
278621281229999412899485666203862737301,285_Endo,4016_Endo,-61235.8788961251,40263.34530268912
278657497217762344277804807833992906859,137_TH_Rxfp1_Epb4,1984_TH_Rxfp1_Epb4,-60918.697728214436,39788.89853790922
278741511629303645201590050604794881668,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59025.454227256094,39586.69584092941
278743344160933346289377956449516257044,276_Oligo,3915_Oligo,-62331.21562193528,40305.82169647816
2787582453427550754435463186900439632,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59329.23653518249,40248.852873091375
278774094884661640613947082192680925471,129_TH LH_Pou4f1_Sox1,1871_TH LH_Pou4f1_Sox1,-60746.63019283884,40407.44210384133
278797136918177343395144050701955284748,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59681.00047676982,39432.78580301385
278821734624098241647172083422858630845,138_TH Prkcd_Grin2c,2023_TH Prkcd_Grin2c,-60176.66772311109,39879.589268998614
278838878199123788134275180962584393203,111_HY/TH Gnb3,1566_HY/TH Gnb3,-58652.347160581725,40044.55703471145
278843486477377827105185079919356796059,138_TH Prkcd_Grin2c,2014_TH Prkcd_Grin2c,-60140.3621068518,39609.618949420794
278856202466859900298819132336020879062,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-62296.36585843382,40705.08406746862
278858122997730515002488507188496009605,279_Astro,3931_Astro,-61971.701006877556,40565.36664725009
278867998857635882712748370808076105296,279_Astro,3951_Astro,-60674.38629709816,40393.99203266795
278873069022397176305648974645032385601,275_OPC,3893_OPC,-59163.41006588991,39357.39519291574
278887952647651698478227637754757976499,276_Oligo,3913_Oligo,-61157.87073016624,39170.07940119947
278896339798427123620806039975938756836,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-60891.53745469464,38699.52530593826
278937782579829108384727639121630397475,276_Oligo,3916_Oligo,-59927.9911583805,40211.28045837126
278937938209997493566549965322185230892,276_Oligo,3913_Oligo,-61902.82771907812,40439.6033005339
278943074094292265522640432416608654877,285_Endo,4017_Endo,-60019.662562569305,38844.07714856047
278953982960720059581301066312050608193,285_Endo,4017_Endo,-59347.07478371961,40424.33969162557
278962314170440669548508668615949795004,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62482.06060092122,40583.973326886044
278973628938250737418628905936613767461,138_TH Prkcd_Grin2c,2026_TH Prkcd_Grin2c,-63083.5490196558,40500.814106771395
278980712408654961295807635937396603985,128_TH MH_Tac2,1846_TH MH_Tac2,-61241.57913393746,40655.485752152585
278985468388836724748346155185008869381,279_Astro,3933_Astro,-60426.94214712462,39202.16076045366
278998731344503841356157039244427329761,276_Oligo,3914_Oligo,-60088.54331780772,38933.41938680206
279000695542933216054640192350989092749,111_HY/TH Gnb3,1557_HY/TH Gnb3,-59320.44195762754,38931.84501416951
279002311261547391325189464039334388395,138_TH Prkcd_Grin2c,2022_TH Prkcd_Grin2c,-60576.53690467252,39216.30662831408
27900688430045601577783977291301079140,138_TH Prkcd_Grin2c,2017_TH Prkcd_Grin2c,-60455.21878050726,40233.07386307018
279009535525911614945314062012395263805,275_OPC,3893_OPC,-61323.87671705976,40717.42449002315
279029909539648424971631791285507058475,254_MY Ccdc172,3767_MY Ccdc172,-61342.17433246102,40351.32851886892
279034430996225390794198524614566336827,279_Astro,3933_Astro,-63125.65482869142,40450.38556441321
279040404799354994352708961660306973589,128_TH MH_Tac2,1843_TH MH_Tac2,-61214.228812316,40531.23683586397
279041562439492464287293369691669152556,279_Astro,3952_Astro,-60944.6007293726,40374.57881670468
279047174643568023886889157945899959561,276_Oligo,3913_Oligo,-59040.37467460618,39467.19686702754
279078304534164104112893773996894922002,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59574.416607502324,40054.634763944225
279089936355624862355735189266943872497,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-60187.72840614997,40570.55116687681
279098728717432688758819460858600471318,276_Oligo,3913_Oligo,-58551.98427684581,40115.50252888148
279105285287836698292102557307998476313,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-61850.806115315114,40160.96121728483
279125548301237418943777152868081082540,138_TH Prkcd_Grin2c,2026_TH Prkcd_Grin2c,-60095.62661687288,40042.76655559715
279142103651272434688843777745984392100,276_Oligo,3915_Oligo,-61443.90123148018,39502.998471731706
279148510938597057435242487753905687089,129_TH LH_Pou4f1_Sox1,1871_TH LH_Pou4f1_Sox1,-61555.05829001318,40486.87855929729
279154999143942479069589437317530323109,279_Astro,3933_Astro,-61511.22274478555,38967.06829316427
27919728909921451653205470323250020114,279_Astro,3949_Astro,-60511.317948220836,40499.01434633642
279202886070362045462318668213559288357,279_Astro,3952_Astro,-61345.197926584355,40645.64665336537
279202926884982796032962275313545514490,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-61943.054547824395,39379.90558369971
27920625448782160083057349539668919185,279_Astro,3949_Astro,-60870.21469056667,39121.12743435638
279231469900423055747700219077048995753,285_Endo,4017_Endo,-62140.4363208379,40641.56317229379
279233620708360344895794522405475809529,276_Oligo,3915_Oligo,-58498.816955726295,39673.95643434979
279293985137100833604360417890342938644,279_Astro,3933_Astro,-60333.138317931065,40305.329769859694
279297441259296629404879805104587606970,134_TH PVT_Ntrk1,1937_TH PVT_Ntrk1,-61151.73453171918,39220.06976863378
279306824603335716190628215927536436557,138_TH Prkcd_Grin2c,1990_TH Prkcd_Grin2c,-60328.98710395489,39564.706420309056
279321005656276255379461653878693305328,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62074.27491071104,39963.07992361461
279329038033550541326747262778836301594,276_Oligo,3906_Oligo,-60443.42140721696,40326.79720753874
279359907388363125702620627532822973341,138_TH Prkcd_Grin2c,1997_TH Prkcd_Grin2c,-60762.54159265207,38755.044633608006
279363735576590658896163021618438516902,279_Astro,3933_Astro,-60951.582122179476,39433.62464841249
279367160875063563729808156930691106050,279_Astro,3951_Astro,-63258.52871165504,40120.77683968566
27937377517949047250470218197579348881,276_Oligo,3914_Oligo,-60609.6116414682,40286.69302067359
279384184306950456857573516207902086414,137_TH_Rxfp1_Epb4,1971_TH_Rxfp1_Epb4,-60273.5751632601,40107.58841468656
279390423212563929086425345872674344769,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60476.89817721376,40061.681765292364
279401076020079366394005150892387314337,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60564.67039970036,39917.90249476634
27940282915850690334617882812678588219,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60514.65159711825,39592.4044836611
279419899894778140146559951384361120469,128_TH MH_Tac2,1854_TH MH_Tac2,-61432.211156669866,40556.21375581259
279434465861257773667806956382458085407,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-61374.64231672,39583.36881965201
279449419454643859084465980864363539860,138_TH Prkcd_Grin2c,2026_TH Prkcd_Grin2c,-59214.17583498631,40618.35360276518
279453904322211703229617056901368816712,128_TH MH_Tac2,1848_TH MH_Tac2,-60797.55827258377,40643.531044928095
279458052425676577502970833285245465186,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-60129.922005951186,40605.69905349183
279484249452778260907056125038665465058,279_Astro,3952_Astro,-60362.22533277194,40595.602923531864
279492349516835977959407079546201219336,138_TH Prkcd_Grin2c,2014_TH Prkcd_Grin2c,-60292.95675056041,39432.42397579954
279503648071642674493168440614642109060,111_HY/TH Gnb3,1566_HY/TH Gnb3,-58876.170974565764,39193.10344381178
279518406620562635904463477648014538718,279_Astro,3959_Astro,-61914.62677815273,40688.11952253437
279518863813785337796354510575045521329,276_Oligo,3914_Oligo,-62696.6421022109,39057.70655883249
279538712120101852923738404408761107179,285_Endo,4017_Endo,-59461.04024207338,38884.677543647864
279608783459356412112847334903068397618,285_Endo,4017_Endo,-61442.869467371325,40345.86012962109
279613299369172596161162867868877119797,276_Oligo,3914_Oligo,-59540.27655161233,40419.664319284915
279645355505813828628802047595799884490,138_TH Prkcd_Grin2c,2010_TH Prkcd_Grin2c,-60949.525042093606,40086.6988078996
279651619469819270036702538844683168007,283_VLMC,4001_VLMC,-63020.807489756975,40338.68652411328
279689554015503493597084244940412624604,138_TH Prkcd_Grin2c,1998_TH Prkcd_Grin2c,-62195.08651580183,39116.125010496864
279697124913633739324206772361585621297,279_Astro,3933_Astro,-60841.81711784182,39265.08365196529
279717358717830833203802124004649830476,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59342.33888777312,39068.04176199187
279761574553728008232424558204569705411,276_Oligo,3913_Oligo,-60462.57516192355,39377.62728350854
279767504556929974106182642828602346981,279_Astro,3952_Astro,-61923.387993857184,40656.11552765094
279786057458190064080514721826924926102,111_HY/TH Gnb3,1566_HY/TH Gnb3,-58716.22420534326,39563.50416185522
279793404048071201280377195043404476205,279_Astro,3952_Astro,-61567.689651480956,38637.42161352071
279800549720645328889362880036189865707,284_SMC-Peri,4006_SMC-Peri,-60888.333530136224,38968.826039976935
279802207959151152360348922887720818818,276_Oligo,3914_Oligo,-61615.335892793344,40003.52372317281
279809575381211702244081418406401044900,137_TH_Rxfp1_Epb4,1960_TH_Rxfp1_Epb4,-60335.10224705645,40317.99772497944
279815030086529448867347536840136467962,138_TH Prkcd_Grin2c,1997_TH Prkcd_Grin2c,-62372.246948728774,38863.45628400424
279817081471461894845247001851045253085,138_TH Prkcd_Grin2c,2016_TH Prkcd_Grin2c,-58907.350516765335,39717.18374497538
279825098344243198953231493758584659178,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60875.85085400086,39068.146585407725
279833282013347927410500297266756452001,279_Astro,3932_Astro,-63063.334473883995,40176.892873070676
279893364251499805665447567467308699848,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-60290.03054997686,39143.09274535039
279947174045428134805165357391126612203,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-62689.03401438687,40694.439581165454
279956735236182567936983104605250852267,275_OPC,3893_OPC,-60514.819899874725,40177.45204139082
279963110187751772292183540555408753764,111_HY/TH Gnb3,1566_HY/TH Gnb3,-62940.15614232869,39056.32128386665
279974308323964601626039685793543949080,284_SMC-Peri,4006_SMC-Peri,-62919.256498987306,39933.745871487394
279974880823979474429543942193725386247,279_Astro,3949_Astro,-62845.19362635894,40291.05194888655
280000837477191816629858638704599153610,276_Oligo,3915_Oligo,-63203.89999884111,39467.51555041299
280016372748356305276426139370613663995,285_Endo,4015_Endo,-59332.1640645266,39241.18791765429
28004487001175021260144164861288756131,285_Endo,4017_Endo,-59668.829095246874,40699.68520677901
280047087020902610395719969125691261299,275_OPC,3893_OPC,-62071.31101666329,38824.35804965141
280050394101770408878220033065896582772,282_Micro-PVM,3982_Micro-PVM,-62819.84727546917,39725.67141430461
280052575103880072693700706485997129391,138_TH Prkcd_Grin2c,2012_TH Prkcd_Grin2c,-60472.208830427684,39542.78057030419
280077910927383340706166722995606351862,276_Oligo,3902_Oligo,-60470.38081982324,40537.216477235226
280080098584368438887646543296247723871,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-59809.44726213299,39880.66491925213
280093837483049770812302528138848008254,276_Oligo,3915_Oligo,-58511.82220398677,39689.37228511408
280103548119762082619121953869642463575,230_HB Tlx1 Slc17a7,3503_HB Tlx1 Slc17a7,-61364.19813682794,40408.92110060807
280106014537700406285725502786068002611,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62087.801217141874,40261.37708887422
280117573435278348091721825972003127062,285_Endo,4017_Endo,-58713.474823430486,40357.06894970976
280118448197595100580060496508948459586,138_TH Prkcd_Grin2c,1998_TH Prkcd_Grin2c,-59950.55815004009,38946.37577465194
280125262624732882946219005090655812533,138_TH Prkcd_Grin2c,2000_TH Prkcd_Grin2c,-59717.4769215045,40714.49490274352
280130513181833820198285884200962459966,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62482.40633861445,40294.1395137897
280132364156602538428796320425769716642,276_Oligo,3914_Oligo,-62506.97521093267,39908.855351301056
280144223757752650101244539763089954453,128_TH MH_Tac2,1839_TH MH_Tac2,-60963.853951252764,40659.70760340769
280182763319309366140287929286242999239,157_MB/PONS Vsx2,2455_MB/PONS Vsx2,-60437.17588583172,40358.5316744654
280208375319362908664449444955430337527,276_Oligo,3906_Oligo,-62881.97176326252,40525.51963018436
280223130844497037290749917451531925330,138_TH Prkcd_Grin2c,2015_TH Prkcd_Grin2c,-62899.14133230273,40086.903541054286
280239627799918744832056016339784857041,279_Astro,3932_Astro,-62058.752756361,40562.219196612
28024898349037607185686531816007144780,276_Oligo,3915_Oligo,-59367.22839379164,40350.71123783647
280249597823071922290791997130024708776,138_TH Prkcd_Grin2c,2014_TH Prkcd_Grin2c,-61668.43394921831,39414.76212778727
